State FIPS,Area Name,Occupation Code,Occupation Name,Year,2022 opening,Prediction Year,2023 opening,Change,Percent Change,Average Annual Openings
17,Illinois,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,2022,11540,2023,12370,830,7.2,1530
17,Illinois,47-2011,Boilermakers,2022,430,2023,450,20,4.7,50
17,Illinois,47-2022,Brickmasons and Blockmasons,2022,2960,2023,3190,230,7.8,400
17,Illinois,47-2031,Carpenters,2022,30480,2023,32280,1800,5.9,3770
17,Illinois,47-2041,Carpet Installers,2022,1380,2023,1460,80,5.8,160
17,Illinois,47-2043,Floor Sanders and Finishers,2022,30,2023,30,0,.0,0
17,Illinois,47-2051,Cement Masons and Concrete Finishers,2022,5250,2023,5750,500,9.5,750
17,Illinois,47-2053,Terrazzo Workers and Finishers,2022,190,2023,210,20,10.5,30
17,Illinois,47-2061,Construction Laborers,2022,36040,2023,38680,2640,7.3,4950
17,Illinois,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",2022,1620,2023,1740,120,7.4,240
17,Illinois,47-2073,Operating Engineers and Other Construction Equipment Operators,2022,9400,2023,10020,620,6.6,1320
17,Illinois,47-2081,Drywall and Ceiling Tile Installers,2022,1690,2023,1860,170,10.1,230
17,Illinois,47-2082,Tapers,2022,760,2023,820,60,7.9,100
17,Illinois,47-2111,Electricians,2022,23010,2023,25270,2260,9.8,3600
17,Illinois,47-2121,Glaziers,2022,700,2023,790,90,12.9,120
17,Illinois,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",2022,1240,2023,1390,150,12.1,200
17,Illinois,47-2132,"Insulation Workers, Mechanical",2022,710,2023,800,90,12.7,110
17,Illinois,47-2141,"Painters, Construction and Maintenance",2022,11220,2023,11920,700,6.2,1340
17,Illinois,47-2151,Pipelayers,2022,260,2023,270,10,3.8,30
17,Illinois,47-2152,"Plumbers, Pipefitters, and Steamfitters",2022,16210,2023,17850,1640,10.1,2540
17,Illinois,47-2161,Plasterers and Stucco Masons,2022,560,2023,620,60,10.7,80
17,Illinois,47-2171,Reinforcing Iron and Rebar Workers,2022,660,2023,710,50,7.6,90
17,Illinois,47-2181,Roofers,2022,3600,2023,3990,390,10.8,550
17,Illinois,47-2211,Sheet Metal Workers,2022,5040,2023,5480,440,8.7,700
17,Illinois,47-2221,Structural Iron and Steel Workers,2022,2360,2023,2580,220,9.3,370
17,Illinois,47-2231,Solar Photovoltaic Installers,2022,10,2023,20,10,100.0,0
17,Illinois,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2022,170,2023,190,20,11.8,30
17,Illinois,47-3012,Helpers--Carpenters,2022,210,2023,230,20,9.5,30
17,Illinois,47-3013,Helpers--Electricians,2022,820,2023,910,90,11.0,140
17,Illinois,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2022,1370,2023,1520,150,10.9,250
17,Illinois,47-3016,Helpers--Roofers,2022,460,2023,530,70,15.2,90
17,Illinois,47-4011,Construction and Building Inspectors,2022,2030,2023,2030,0,.0,230
17,Illinois,47-4021,Elevator Installers and Repairers,2022,650,2023,730,80,12.3,100
17,Illinois,47-4031,Fence Erectors,2022,600,2023,680,80,13.3,100
17,Illinois,47-4041,Hazardous Materials Removal Workers,2022,780,2023,780,0,.0,100
17,Illinois,47-4051,Highway Maintenance Workers,2022,8180,2023,8200,20,.2,840
17,Illinois,47-4061,Rail-Track Laying and Maintenance Equipment Operators,2022,1100,2023,1080,-20,-1.8,90
17,Illinois,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,2022,1020,2023,1040,20,2.0,130
17,Illinois,47-4090,Miscellaneous Construction and Related Workers,2022,130,2023,140,10,7.7,20
17,Illinois,47-5012,"Rotary Drill Operators, Oil and Gas",2022,160,2023,160,0,.0,20
17,Illinois,47-5013,"Service Unit Operators, Oil, Gas, and Mining",2022,330,2023,360,30,9.1,50
17,Illinois,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",2022,330,2023,350,20,6.1,50
17,Illinois,47-5041,Continuous Mining Machine Operators,2022,580,2023,610,30,5.2,80
17,Illinois,47-5043,"Roof Bolters, Mining (SOC 2018)",2022,140,2023,150,10,7.1,20
17,Illinois,47-5044,"Loading and Moving Machine Operators, Underground Mining",2022,110,2023,110,0,.0,20
17,Illinois,47-5051,"Rock Splitters, Quarry",2022,180,2023,190,10,5.6,30
17,Illinois,47-5071,"Roustabouts, Oil and Gas",2022,340,2023,380,40,11.8,60
17,Illinois,47-5081,Helpers--Extraction Workers,2022,90,2023,90,0,.0,20
17,Illinois,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",2022,190,2023,200,10,5.3,30
17,Illinois,47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",2022,270,2023,290,20,7.4,40
17,Illinois,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",2022,13670,2023,14360,690,5.0,1580
17,Illinois,49-2011,"Computer, Automated Teller, and Office Machine Repairers",2022,4470,2023,4620,150,3.4,560
17,Illinois,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2022,8100,2023,8370,270,3.3,1050
17,Illinois,49-2091,Avionics Technicians,2022,490,2023,540,50,10.2,60
17,Illinois,49-2092,"Electric Motor, Power Tool, and Related Repairers",2022,480,2023,480,0,.0,50
17,Illinois,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",2022,550,2023,530,-20,-3.6,30
17,Illinois,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2022,1550,2023,1630,80,5.2,170
17,Illinois,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2022,460,2023,460,0,.0,30
17,Illinois,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,2022,1570,2023,1650,80,5.1,210
17,Illinois,49-2098,Security and Fire Alarm Systems Installers,2022,1300,2023,1330,30,2.3,150
17,Illinois,49-3011,Aircraft Mechanics and Service Technicians,2022,4680,2023,4890,210,4.5,490
17,Illinois,49-3021,Automotive Body and Related Repairers,2022,7080,2023,7440,360,5.1,840
17,Illinois,49-3022,Automotive Glass Installers and Repairers,2022,680,2023,740,60,8.8,100
17,Illinois,49-3023,Automotive Service Technicians and Mechanics,2022,28610,2023,30220,1610,5.6,3670
17,Illinois,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,2022,11300,2023,11820,520,4.6,1310
17,Illinois,49-3041,Farm Equipment Mechanics and Service Technicians,2022,1510,2023,1580,70,4.6,190
17,Illinois,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",2022,3470,2023,3690,220,6.3,460
17,Illinois,49-3043,Rail Car Repairers,2022,2790,2023,2930,140,5.0,350
17,Illinois,49-3052,Motorcycle Mechanics,2022,410,2023,450,40,9.8,70
17,Illinois,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,2022,710,2023,750,40,5.6,100
17,Illinois,49-3091,Bicycle Repairers,2022,270,2023,270,0,.0,30
17,Illinois,49-3093,Tire Repairers and Changers,2022,4070,2023,4320,250,6.1,610
17,Illinois,49-9011,Mechanical Door Repairers,2022,250,2023,290,40,16.0,40
17,Illinois,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",2022,600,2023,600,0,.0,50
17,Illinois,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2022,8350,2023,9190,840,10.1,1240
17,Illinois,49-9031,Home Appliance Repairers,2022,1460,2023,1510,50,3.4,170
17,Illinois,49-9041,Industrial Machinery Mechanics,2022,13590,2023,14490,900,6.6,1640
17,Illinois,49-9043,"Maintenance Workers, Machinery",2022,2490,2023,2580,90,3.6,270
17,Illinois,49-9044,Millwrights,2022,2030,2023,2260,230,11.3,300
17,Illinois,49-9045,"Refractory Materials Repairers, Except Brickmasons",2022,50,2023,40,-10,-20.0,0
17,Illinois,49-9051,Electrical Power-Line Installers and Repairers,2022,4030,2023,4100,70,1.7,390
17,Illinois,49-9052,Telecommunications Line Installers and Repairers,2022,1680,2023,1740,60,3.6,210
17,Illinois,49-9061,Camera and Photographic Equipment Repairers,2022,150,2023,150,0,.0,20
17,Illinois,49-9062,Medical Equipment Repairers,2022,2120,2023,2230,110,5.2,280
17,Illinois,49-9069,"Precision Instrument and Equipment Repairers, All Other",2022,420,2023,440,20,4.8,50
17,Illinois,49-9071,"Maintenance and Repair Workers, General",2022,63230,2023,66790,3560,5.6,7860
17,Illinois,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",2022,990,2023,1160,170,17.2,210
17,Illinois,49-9094,Locksmiths and Safe Repairers,2022,660,2023,650,-10,-1.5,60
17,Illinois,49-9096,Riggers,2022,400,2023,410,10,2.5,50
17,Illinois,49-9097,Signal and Track Switch Repairers,2022,800,2023,770,-30,-3.8,70
17,Illinois,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",2022,1690,2023,1800,110,6.5,280
17,Illinois,49-9099,"Installation, Maintenance, and Repair Workers, All Other",2022,3990,2023,4210,220,5.5,530
17,Illinois,51-1011,First-Line Supervisors of Production and Operating Workers,2022,26790,2023,27230,440,1.6,2850
17,Illinois,51-2022,"Coil Winders, Tapers, and Finishers",2022,1030,2023,1040,10,1.0,110
17,Illinois,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",2022,10890,2023,11060,170,1.6,1230
17,Illinois,51-2031,Engine and Other Machine Assemblers,2022,1320,2023,1320,0,.0,140
17,Illinois,51-2041,Structural Metal Fabricators and Fitters,2022,3960,2023,3890,-70,-1.8,370
17,Illinois,51-2090,Miscellaneous Assemblers and Fabricators,2022,66590,2023,69110,2520,3.8,8690
17,Illinois,51-3011,Bakers,2022,10690,2023,11180,490,4.6,1670
17,Illinois,51-3021,Butchers and Meat Cutters,2022,6760,2023,6860,100,1.5,840
17,Illinois,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",2022,2230,2023,2270,40,1.8,280
17,Illinois,51-3023,Slaughterers and Meat Packers,2022,5310,2023,5420,110,2.1,670
17,Illinois,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2022,1060,2023,1120,60,5.7,150
17,Illinois,51-3092,Food Batchmakers,2022,13120,2023,13430,310,2.4,1760
17,Illinois,51-3093,Food Cooking Machine Operators and Tenders,2022,980,2023,1000,20,2.0,180
17,Illinois,51-3099,"Food Processing Workers, All Other",2022,600,2023,630,30,5.0,70
17,Illinois,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2022,2590,2023,2480,-110,-4.2,190
17,Illinois,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2022,260,2023,250,-10,-3.8,20
17,Illinois,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",2022,530,2023,510,-20,-3.8,40
17,Illinois,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2022,9120,2023,9120,0,.0,920
17,Illinois,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,840,2023,810,-30,-3.6,70
17,Illinois,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,3910,2023,3940,30,.8,460
17,Illinois,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,1510,2023,1520,10,.7,160
17,Illinois,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2022,950,2023,920,-30,-3.2,80
17,Illinois,51-4041,Machinists,2022,28230,2023,28940,710,2.5,3260
17,Illinois,51-4051,Metal-Refining Furnace Operators and Tenders,2022,490,2023,460,-30,-6.1,30
17,Illinois,51-4052,"Pourers and Casters, Metal",2022,450,2023,400,-50,-11.1,10
17,Illinois,51-4061,"Model Makers, Metal and Plastic",2022,200,2023,200,0,.0,20
17,Illinois,51-4062,"Patternmakers, Metal and Plastic",2022,240,2023,230,-10,-4.2,20
17,Illinois,51-4071,Foundry Mold and Coremakers,2022,770,2023,730,-40,-5.2,60
17,Illinois,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2022,9790,2023,9830,40,.4,1010
17,Illinois,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,11630,2023,12280,650,5.6,1520
17,Illinois,51-4111,Tool and Die Makers,2022,4370,2023,4460,90,2.1,490
17,Illinois,51-4121,"Welders, Cutters, Solderers, and Brazers",2022,14440,2023,14980,540,3.7,1820
17,Illinois,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",2022,1300,2023,1330,30,2.3,160
17,Illinois,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",2022,1170,2023,1180,10,.9,120
17,Illinois,51-4192,"Layout Workers, Metal and Plastic",2022,80,2023,80,0,.0,10
17,Illinois,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",2022,2420,2023,2400,-20,-.8,230
17,Illinois,51-4194,"Tool Grinders, Filers, and Sharpeners",2022,130,2023,130,0,.0,10
17,Illinois,51-4199,"Metal Workers and Plastic Workers, All Other",2022,680,2023,730,50,7.4,100
17,Illinois,51-5111,Prepress Technicians and Workers,2022,1550,2023,1450,-100,-6.5,150
17,Illinois,51-5112,Printing Press Operators,2022,9060,2023,8510,-550,-6.1,660
17,Illinois,51-5113,Print Binding and Finishing Workers,2022,3380,2023,3140,-240,-7.1,250
17,Illinois,51-6011,Laundry and Dry-Cleaning Workers,2022,7510,2023,8220,710,9.5,1390
17,Illinois,51-6021,"Pressers, Textile, Garment, and Related Materials",2022,980,2023,1010,30,3.1,120
17,Illinois,51-6031,Sewing Machine Operators,2022,3640,2023,3600,-40,-1.1,390
17,Illinois,51-6041,Shoe and Leather Workers and Repairers,2022,390,2023,380,-10,-2.6,40
17,Illinois,51-6051,"Sewers, Hand",2022,210,2023,210,0,.0,20
17,Illinois,51-6052,"Tailors, Dressmakers, and Custom Sewers",2022,1740,2023,1770,30,1.7,240
17,Illinois,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2022,260,2023,260,0,.0,30
17,Illinois,51-6092,Fabric and Apparel Patternmakers,2022,30,2023,30,0,.0,0
17,Illinois,51-6093,Upholsterers,2022,710,2023,710,0,.0,60
17,Illinois,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",2022,80,2023,80,0,.0,10
17,Illinois,51-7011,Cabinetmakers and Bench Carpenters,2022,3250,2023,3250,0,.0,300
17,Illinois,51-7021,Furniture Finishers,2022,640,2023,650,10,1.6,90
17,Illinois,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",2022,770,2023,780,10,1.3,90
17,Illinois,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2022,1500,2023,1540,40,2.7,170
17,Illinois,51-7099,"Woodworkers, All Other",2022,20,2023,30,10,50.0,10
17,Illinois,51-8011,Nuclear Power Reactor Operators,2022,280,2023,260,-20,-7.1,20
17,Illinois,51-8012,Power Distributors and Dispatchers,2022,400,2023,400,0,.0,40
17,Illinois,51-8013,Power Plant Operators,2022,1150,2023,1130,-20,-1.7,90
17,Illinois,51-8021,Stationary Engineers and Boiler Operators,2022,1670,2023,1700,30,1.8,220
17,Illinois,51-8031,Water and Wastewater Treatment Plant and System Operators,2022,4500,2023,4440,-60,-1.3,370
17,Illinois,51-8091,Chemical Plant and System Operators,2022,400,2023,390,-10,-2.5,40
17,Illinois,51-8092,Gas Plant Operators,2022,540,2023,540,0,.0,50
17,Illinois,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",2022,960,2023,980,20,2.1,100
17,Illinois,51-8099,"Plant and System Operators, All Other",2022,110,2023,110,0,.0,10
17,Illinois,51-9011,Chemical Equipment Operators and Tenders,2022,4200,2023,4100,-100,-2.4,360
17,Illinois,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",2022,2830,2023,2850,20,.7,290
17,Illinois,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2022,740,2023,760,20,2.7,90
17,Illinois,51-9022,"Grinding and Polishing Workers, Hand",2022,410,2023,420,10,2.4,50
17,Illinois,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",2022,7110,2023,7190,80,1.1,810
17,Illinois,51-9031,"Cutters and Trimmers, Hand",2022,80,2023,70,-10,-12.5,10
17,Illinois,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",2022,2740,2023,2700,-40,-1.5,310
17,Illinois,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2022,1950,2023,1970,20,1.0,210
17,Illinois,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",2022,470,2023,480,10,2.1,50
17,Illinois,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",2022,28600,2023,28590,-10,.0,3360
17,Illinois,51-9071,Jewelers and Precious Stone and Metal Workers,2022,730,2023,760,30,4.1,100
17,Illinois,51-9081,Dental Laboratory Technicians,2022,1100,2023,1120,20,1.8,150
17,Illinois,51-9082,Medical Appliance Technicians,2022,630,2023,640,10,1.6,90
17,Illinois,51-9083,Ophthalmic Laboratory Technicians,2022,1140,2023,1200,60,5.3,180
17,Illinois,51-9111,Packaging and Filling Machine Operators and Tenders,2022,20030,2023,20360,330,1.6,2340
17,Illinois,51-9123,"Painting, Coating, and Decorating Workers",2022,630,2023,660,30,4.8,80
17,Illinois,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders (SOC 2018)",2022,4990,2023,5240,250,5.0,640
17,Illinois,51-9141,Semiconductor Processors,2022,20,2023,20,0,.0,0
17,Illinois,51-9151,Photographic Process Workers and Processing Machine Operators,2022,410,2023,410,0,.0,60
17,Illinois,51-9161,Computer Numerically Controlled Tool Operators,2022,8010,2023,8200,190,2.4,970
17,Illinois,51-9162,Computer Numerically Controlled Tool Programmers,2022,1130,2023,1200,70,6.2,160
17,Illinois,51-9191,Adhesive Bonding Machine Operators and Tenders,2022,240,2023,240,0,.0,30
17,Illinois,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2022,360,2023,370,10,2.8,40
17,Illinois,51-9193,Cooling and Freezing Equipment Operators and Tenders,2022,220,2023,230,10,4.5,30
17,Illinois,51-9194,Etchers and Engravers,2022,310,2023,320,10,3.2,40
17,Illinois,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",2022,750,2023,770,20,2.7,90
17,Illinois,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",2022,4130,2023,3880,-250,-6.1,320
17,Illinois,51-9197,Tire Builders,2022,970,2023,990,20,2.1,110
17,Illinois,51-9198,Helpers--Production Workers,2022,11610,2023,11870,260,2.2,1790
17,Illinois,51-9199,"Production Workers, All Other",2022,8780,2023,9120,340,3.9,1140
17,Illinois,53-1041,Aircraft Cargo Handling Supervisors (SOC 2018),2022,720,2023,730,10,1.4,80
17,Illinois,53-1047,"FirstLine Supervisors of Transportation & Material Moving Workers, Exc Aircraft Cargo Handling Supervisor (SOC 2018)",2022,18040,2023,19170,1130,6.3,2530
17,Illinois,53-2011,"Airline Pilots, Copilots, and Flight Engineers",2022,6100,2023,6010,-90,-1.5,600
17,Illinois,53-2022,Air Traffic Controllers,2022,770,2023,770,0,.0,70
17,Illinois,53-2031,Flight Attendants,2022,9280,2023,9180,-100,-1.1,1080
17,Illinois,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2022,770,2023,790,20,2.6,90
17,Illinois,53-3031,Driver/Sales Workers,2022,15290,2023,17330,2040,13.3,2790
17,Illinois,53-3032,Heavy and Tractor-Trailer Truck Drivers,2022,73910,2023,79300,5390,7.3,11030
17,Illinois,53-3033,Light Truck or Delivery Services Drivers,2022,62510,2023,68160,5650,9.0,9930
17,Illinois,53-3052,"Bus Drivers, Transit and Intercity (SOC 2018)",2022,11110,2023,11340,230,2.1,1410
